,index,id,lat,lon
0,106,89089961267ffff,60.23880366998905,24.643168607702737
1,355,89089968003ffff,60.19013190739788,24.725095460617784
2,356,89089968003ffff,60.19013190739788,24.725095460617784
3,357,89089968003ffff,60.19013190739788,24.725095460617784
4,358,89089968003ffff,60.19013190739788,24.725095460617784
5,359,89089968003ffff,60.19013190739788,24.725095460617784
6,360,89089968003ffff,60.19013190739788,24.725095460617784
7,361,89089968003ffff,60.19013190739788,24.725095460617784
8,362,89089968003ffff,60.19013190739788,24.725095460617784
9,363,89089968003ffff,60.19013190739788,24.725095460617784
10,364,89089968003ffff,60.19013190739788,24.725095460617784
11,365,8908996800fffff,60.190462615239056,24.730224537284535
12,366,8908996800fffff,60.190462615239056,24.730224537284535
13,368,8908996800fffff,60.190462615239056,24.730224537284535
14,369,8908996800fffff,60.190462615239056,24.730224537284535
15,370,8908996800fffff,60.190462615239056,24.730224537284535
16,371,8908996800fffff,60.190462615239056,24.730224537284535
17,373,8908996801bffff,60.18741810583779,24.72288716634229
18,375,89089968063ffff,60.18840972401843,24.73827386310552
19,376,89089968063ffff,60.18840972401843,24.73827386310552
20,377,89089968063ffff,60.18840972401843,24.73827386310552
21,378,89089968063ffff,60.18840972401843,24.73827386310552
22,379,89089968063ffff,60.18840972401843,24.73827386310552
23,380,89089968063ffff,60.18840972401843,24.73827386310552
24,381,89089968063ffff,60.18840972401843,24.73827386310552
25,382,89089968063ffff,60.18840972401843,24.73827386310552
26,383,89089968063ffff,60.18840972401843,24.73827386310552
27,384,89089968063ffff,60.18840972401843,24.73827386310552
28,385,89089968063ffff,60.18840972401843,24.73827386310552
29,388,8908996806bffff,60.18602615826031,24.741193422691346
30,389,8908996806bffff,60.18602615826031,24.741193422691346
31,390,8908996806bffff,60.18602615826031,24.741193422691346
32,391,8908996806bffff,60.18602615826031,24.741193422691346
33,392,8908996806bffff,60.18602615826031,24.741193422691346
34,393,8908996806bffff,60.18602615826031,24.741193422691346
35,395,8908996807bffff,60.18569596830444,24.73606433374246
36,397,89089968083ffff,60.191852545418506,24.71191749761849
37,398,89089968083ffff,60.191852545418506,24.71191749761849
38,399,89089968083ffff,60.191852545418506,24.71191749761849
39,400,89089968083ffff,60.191852545418506,24.71191749761849
40,401,89089968083ffff,60.191852545418506,24.71191749761849
41,402,89089968083ffff,60.191852545418506,24.71191749761849
42,403,89089968083ffff,60.191852545418506,24.71191749761849
43,404,89089968083ffff,60.191852545418506,24.71191749761849
44,405,89089968083ffff,60.191852545418506,24.71191749761849
45,406,89089968083ffff,60.191852545418506,24.71191749761849
46,407,89089968083ffff,60.191852545418506,24.71191749761849
47,409,89089968097ffff,60.194234994245996,24.708996262365858
48,410,89089968097ffff,60.194234994245996,24.708996262365858
49,411,89089968097ffff,60.194234994245996,24.708996262365858
50,412,89089968097ffff,60.194234994245996,24.708996262365858
51,414,890899680a3ffff,60.19761147765798,24.72146243001806
52,415,890899680a3ffff,60.19761147765798,24.72146243001806
53,416,890899680a3ffff,60.19761147765798,24.72146243001806
54,417,890899680a3ffff,60.19761147765798,24.72146243001806
55,418,890899680a3ffff,60.19761147765798,24.72146243001806
56,419,890899680a3ffff,60.19761147765798,24.72146243001806
57,420,890899680bbffff,60.194897626545455,24.71925402209436
58,422,890899680bbffff,60.194897626545455,24.71925402209436
59,423,890899680bbffff,60.194897626545455,24.71925402209436
60,425,89089968103ffff,60.20912874560851,24.740564773480262
61,426,89089968103ffff,60.20912874560851,24.740564773480262
62,427,89089968103ffff,60.20912874560851,24.740564773480262
63,428,89089968103ffff,60.20912874560851,24.740564773480262
64,430,89089968103ffff,60.20912874560851,24.740564773480262
65,431,89089968107ffff,60.211842611808585,24.742776284117408
66,433,89089968107ffff,60.211842611808585,24.742776284117408
67,434,89089968107ffff,60.211842611808585,24.742776284117408
68,435,89089968107ffff,60.211842611808585,24.742776284117408
69,436,89089968107ffff,60.211842611808585,24.742776284117408
70,437,89089968107ffff,60.211842611808585,24.742776284117408
71,438,89089968107ffff,60.211842611808585,24.742776284117408
72,439,89089968107ffff,60.211842611808585,24.742776284117408
73,440,89089968107ffff,60.211842611808585,24.742776284117408
74,441,89089968107ffff,60.211842611808585,24.742776284117408
75,442,89089968107ffff,60.211842611808585,24.742776284117408
76,443,89089968107ffff,60.211842611808585,24.742776284117408
77,444,89089968107ffff,60.211842611808585,24.742776284117408
78,445,89089968107ffff,60.211842611808585,24.742776284117408
79,446,89089968117ffff,60.211511823901716,24.73764320722963
80,447,89089968117ffff,60.211511823901716,24.73764320722963
81,449,89089968117ffff,60.211511823901716,24.73764320722963
82,451,89089968117ffff,60.211511823901716,24.73764320722963
83,453,8908996811bffff,60.2064148874009,24.738353665249406
84,454,8908996811bffff,60.2064148874009,24.738353665249406
85,456,89089968123ffff,60.214887079901835,24.750122188919452
86,457,89089968123ffff,60.214887079901835,24.750122188919452
87,458,89089968123ffff,60.214887079901835,24.750122188919452
88,459,89089968123ffff,60.214887079901835,24.750122188919452
89,460,89089968123ffff,60.214887079901835,24.750122188919452
90,461,89089968123ffff,60.214887079901835,24.750122188919452
91,462,89089968153ffff,60.20131785250617,24.739063915714773
92,463,89089968167ffff,60.21012006006767,24.755964574225917
93,465,89089968167ffff,60.21012006006767,24.755964574225917
94,466,89089968167ffff,60.21012006006767,24.755964574225917
95,467,89089968167ffff,60.21012006006767,24.755964574225917
96,468,89089968167ffff,60.21012006006767,24.755964574225917
97,469,89089968167ffff,60.21012006006767,24.755964574225917
98,470,89089968167ffff,60.21012006006767,24.755964574225917
99,471,89089968167ffff,60.21012006006767,24.755964574225917
100,473,89089968183ffff,60.21084970454274,24.72737815841573
101,475,89089968187ffff,60.21356361676465,24.729588432273864
102,476,89089968187ffff,60.21356361676465,24.729588432273864
103,477,89089968187ffff,60.21356361676465,24.729588432273864
104,478,89089968187ffff,60.21356361676465,24.729588432273864
105,479,8908996818bffff,60.20846696324476,24.730300080710123
106,481,8908996818bffff,60.20846696324476,24.730300080710123
107,482,8908996818bffff,60.20846696324476,24.730300080710123
108,483,8908996818bffff,60.20846696324476,24.730300080710123
109,484,8908996818bffff,60.20846696324476,24.730300080710123
110,486,89089968193ffff,60.21051837316538,24.72224618657501
111,488,89089968197ffff,60.21323229800717,24.72445591407813
112,489,89089968197ffff,60.21323229800717,24.72445591407813
113,490,89089968197ffff,60.21323229800717,24.72445591407813
114,491,89089968197ffff,60.21323229800717,24.72445591407813
115,492,89089968197ffff,60.21323229800717,24.72445591407813
116,493,8908996819bffff,60.2081358003576,24.72516828677141
117,494,8908996819bffff,60.2081358003576,24.72516828677141
118,496,8908996819bffff,60.2081358003576,24.72516828677141
119,497,8908996819bffff,60.2081358003576,24.72516828677141
120,498,8908996819bffff,60.2081358003576,24.72516828677141
121,499,8908996819bffff,60.2081358003576,24.72516828677141
122,500,8908996819bffff,60.2081358003576,24.72516828677141
123,501,8908996819bffff,60.2081358003576,24.72516828677141
124,502,8908996819bffff,60.2081358003576,24.72516828677141
125,503,8908996819bffff,60.2081358003576,24.72516828677141
126,504,8908996819bffff,60.2081358003576,24.72516828677141
127,505,8908996819bffff,60.2081358003576,24.72516828677141
128,506,8908996819bffff,60.2081358003576,24.72516828677141
129,507,8908996819bffff,60.2081358003576,24.72516828677141
130,508,8908996819bffff,60.2081358003576,24.72516828677141
131,509,8908996819bffff,60.2081358003576,24.72516828677141
132,510,890899681a3ffff,60.216608661928404,24.73693254156468
133,511,890899681a3ffff,60.216608661928404,24.73693254156468
134,512,890899681a3ffff,60.216608661928404,24.73693254156468
135,514,890899681a3ffff,60.216608661928404,24.73693254156468
136,515,890899681a3ffff,60.216608661928404,24.73693254156468
137,516,890899681a3ffff,60.216608661928404,24.73693254156468
138,517,890899681a3ffff,60.216608661928404,24.73693254156468
139,518,890899681a3ffff,60.216608661928404,24.73693254156468
140,519,890899681a3ffff,60.216608661928404,24.73693254156468
141,520,890899681a3ffff,60.216608661928404,24.73693254156468
142,524,890899681bbffff,60.213894754370195,24.73472131889856
143,525,890899681bbffff,60.213894754370195,24.73472131889856
144,527,890899681bbffff,60.213894754370195,24.73472131889856
145,528,890899681bbffff,60.213894754370195,24.73472131889856
146,529,890899681bbffff,60.213894754370195,24.73472131889856
147,530,890899681bbffff,60.213894754370195,24.73472131889856
148,531,890899681bbffff,60.213894754370195,24.73472131889856
149,532,890899681c7ffff,60.20608407412889,24.73322168099943
150,534,890899681c7ffff,60.20608407412889,24.73322168099943
151,535,890899681c7ffff,60.20608407412889,24.73322168099943
152,536,890899681c7ffff,60.20608407412889,24.73322168099943
153,537,890899681cfffff,60.2037010372108,24.73614295932162
154,539,890899681d7ffff,60.20575307972756,24.728090064981302
155,540,890899681d7ffff,60.20575307972756,24.728090064981302
156,541,890899681d7ffff,60.20575307972756,24.728090064981302
157,542,890899681d7ffff,60.20575307972756,24.728090064981302
158,544,890899681d7ffff,60.20575307972756,24.728090064981302
159,545,890899681d7ffff,60.20575307972756,24.728090064981302
160,546,890899681d7ffff,60.20575307972756,24.728090064981302
161,548,89089968207ffff,60.176160902226655,24.747740067898132
162,549,89089968207ffff,60.176160902226655,24.747740067898132
163,551,89089968207ffff,60.176160902226655,24.747740067898132
164,552,89089968207ffff,60.176160902226655,24.747740067898132
165,553,89089968207ffff,60.176160902226655,24.747740067898132
166,554,89089968207ffff,60.176160902226655,24.747740067898132
167,555,8908996820fffff,60.1737767665886,24.750658197750116
168,557,8908996820fffff,60.1737767665886,24.750658197750116
169,558,8908996820fffff,60.1737767665886,24.750658197750116
170,559,8908996820fffff,60.1737767665886,24.750658197750116
171,560,8908996820fffff,60.1737767665886,24.750658197750116
172,561,8908996820fffff,60.1737767665886,24.750658197750116
173,562,8908996820fffff,60.1737767665886,24.750658197750116
174,563,8908996820fffff,60.1737767665886,24.750658197750116
175,564,8908996820fffff,60.1737767665886,24.750658197750116
176,566,89089968217ffff,60.17583120493031,24.742612057898814
177,567,89089968217ffff,60.17583120493031,24.742612057898814
178,569,89089968217ffff,60.17583120493031,24.742612057898814
179,570,89089968217ffff,60.17583120493031,24.742612057898814
180,572,8908996821bffff,60.17073358135618,24.743321064941018
181,573,8908996821bffff,60.17073358135618,24.743321064941018
182,574,8908996821bffff,60.17073358135618,24.743321064941018
183,576,8908996821bffff,60.17073358135618,24.743321064941018
184,577,8908996821bffff,60.17073358135618,24.743321064941018
185,578,8908996821bffff,60.17073358135618,24.743321064941018
186,579,8908996821bffff,60.17073358135618,24.743321064941018
187,580,8908996821bffff,60.17073358135618,24.743321064941018
188,581,8908996821bffff,60.17073358135618,24.743321064941018
189,582,8908996821bffff,60.17073358135618,24.743321064941018
190,583,8908996821bffff,60.17073358135618,24.743321064941018
191,584,8908996821bffff,60.17073358135618,24.743321064941018
192,585,8908996821bffff,60.17073358135618,24.743321064941018
193,586,8908996821bffff,60.17073358135618,24.743321064941018
194,587,8908996821bffff,60.17073358135618,24.743321064941018
195,588,8908996821bffff,60.17073358135618,24.743321064941018
196,589,8908996821bffff,60.17073358135618,24.743321064941018
197,590,8908996821bffff,60.17073358135618,24.743321064941018
198,591,8908996821bffff,60.17073358135618,24.743321064941018
199,592,8908996821bffff,60.17073358135618,24.743321064941018
200,593,8908996821bffff,60.17073358135618,24.743321064941018
201,594,8908996821bffff,60.17073358135618,24.743321064941018
202,595,8908996821bffff,60.17073358135618,24.743321064941018
203,596,8908996821bffff,60.17073358135618,24.743321064941018
204,598,89089968227ffff,60.18191774664879,24.757290146187596
205,601,89089968253ffff,60.16563585994953,24.74402986506278
206,602,89089968253ffff,60.16563585994953,24.74402986506278
207,604,89089968253ffff,60.16563585994953,24.74402986506278
208,605,89089968253ffff,60.16563585994953,24.74402986506278
209,606,89089968253ffff,60.16563585994953,24.74402986506278
210,609,8908996825bffff,60.163251639099336,24.746947243058944
211,610,8908996825bffff,60.163251639099336,24.746947243058944
212,611,8908996825bffff,60.163251639099336,24.746947243058944
213,613,8908996825bffff,60.163251639099336,24.746947243058944
214,614,8908996825bffff,60.163251639099336,24.746947243058944
215,615,8908996825bffff,60.163251639099336,24.746947243058944
216,616,8908996825bffff,60.163251639099336,24.746947243058944
217,617,8908996825bffff,60.163251639099336,24.746947243058944
218,618,8908996825bffff,60.163251639099336,24.746947243058944
219,619,8908996825bffff,60.163251639099336,24.746947243058944
220,620,8908996825bffff,60.163251639099336,24.746947243058944
221,621,8908996825bffff,60.163251639099336,24.746947243058944
222,622,8908996825bffff,60.163251639099336,24.746947243058944
223,623,8908996825bffff,60.163251639099336,24.746947243058944
224,624,8908996825bffff,60.163251639099336,24.746947243058944
225,625,8908996825bffff,60.163251639099336,24.746947243058944
226,626,8908996825bffff,60.163251639099336,24.746947243058944
227,627,8908996825bffff,60.163251639099336,24.746947243058944
228,628,8908996825bffff,60.163251639099336,24.746947243058944
229,629,8908996825bffff,60.163251639099336,24.746947243058944
230,631,8908996826bffff,60.16933706351006,24.761621336916235
231,633,89089968273ffff,60.17139248333445,24.75357600620333
232,634,89089968273ffff,60.17139248333445,24.75357600620333
233,636,89089968277ffff,60.17410611443251,24.755786397271397
234,638,89089968277ffff,60.17410611443251,24.755786397271397
235,639,8908996827bffff,60.169008052479924,24.75649349329566
236,640,8908996827bffff,60.169008052479924,24.75649349329566
237,641,8908996827bffff,60.169008052479924,24.75649349329566
238,643,8908996827bffff,60.169008052479924,24.75649349329566
239,644,8908996827bffff,60.169008052479924,24.75649349329566
240,645,8908996827bffff,60.169008052479924,24.75649349329566
241,646,8908996827bffff,60.169008052479924,24.75649349329566
242,647,8908996827bffff,60.169008052479924,24.75649349329566
243,650,89089968283ffff,60.175171267370196,24.732357140404513
244,652,89089968283ffff,60.175171267370196,24.732357140404513
245,654,89089968287ffff,60.177884977817484,24.734565608529024
246,658,89089968293ffff,60.174841027180925,24.72723023299471
247,659,89089968293ffff,60.174841027180925,24.72723023299471
248,660,89089968297ffff,60.17755475015197,24.72943815588193
249,663,8908996829bffff,60.1724575651481,24.730149073739867
250,664,8908996829bffff,60.1724575651481,24.730149073739867
251,665,8908996829bffff,60.1724575651481,24.730149073739867
252,666,8908996829bffff,60.1724575651481,24.730149073739867
253,667,8908996829bffff,60.1724575651481,24.730149073739867
254,668,8908996829bffff,60.1724575651481,24.730149073739867
255,670,8908996829bffff,60.1724575651481,24.730149073739867
256,671,8908996829bffff,60.1724575651481,24.730149073739867
257,672,8908996829bffff,60.1724575651481,24.730149073739867
258,673,8908996829bffff,60.1724575651481,24.730149073739867
259,674,8908996829bffff,60.1724575651481,24.730149073739867
260,675,8908996829bffff,60.1724575651481,24.730149073739867
261,676,8908996829bffff,60.1724575651481,24.730149073739867
262,677,8908996829bffff,60.1724575651481,24.730149073739867
263,678,8908996829bffff,60.1724575651481,24.730149073739867
264,679,8908996829bffff,60.1724575651481,24.730149073739867
265,680,8908996829bffff,60.1724575651481,24.730149073739867
266,681,8908996829bffff,60.1724575651481,24.730149073739867
267,683,890899682a3ffff,60.18092873059181,24.74190284384574
268,684,890899682a3ffff,60.18092873059181,24.74190284384574
269,685,890899682a7ffff,60.18364244481212,24.74411266066991
270,688,890899682b7ffff,60.183312423287504,24.73898374956947
271,689,890899682bbffff,60.17821502452357,24.7396934287857
272,690,890899682bbffff,60.17821502452357,24.7396934287857
273,692,890899682bbffff,60.17821502452357,24.7396934287857
274,693,890899682c3ffff,60.16769019819671,24.735985791294198
275,695,890899682c7ffff,60.17040385888724,24.738194145344202
276,696,890899682c7ffff,60.17040385888724,24.738194145344202
277,698,890899682c7ffff,60.17040385888724,24.738194145344202
278,699,890899682c7ffff,60.17040385888724,24.738194145344202
279,700,890899682c7ffff,60.17040385888724,24.738194145344202
280,701,890899682cbffff,60.16530629330952,24.73890366817919
281,703,890899682cbffff,60.16530629330952,24.73890366817919
282,704,890899682cbffff,60.16530629330952,24.73890366817919
283,706,890899682d3ffff,60.167360282271545,24.730859784127166
284,707,890899682d3ffff,60.167360282271545,24.730859784127166
285,709,890899682d3ffff,60.167360282271545,24.730859784127166
286,710,890899682d7ffff,60.17007395548144,24.733067593160374
287,711,890899682d7ffff,60.17007395548144,24.733067593160374
288,712,890899682d7ffff,60.17007395548144,24.733067593160374
289,713,890899682d7ffff,60.17007395548144,24.733067593160374
290,714,890899682d7ffff,60.17007395548144,24.733067593160374
291,715,890899682d7ffff,60.17007395548144,24.733067593160374
292,717,890899682d7ffff,60.17007395548144,24.733067593160374
293,718,890899682d7ffff,60.17007395548144,24.733067593160374
294,719,890899682d7ffff,60.17007395548144,24.733067593160374
295,720,890899682d7ffff,60.17007395548144,24.733067593160374
296,721,890899682dbffff,60.16497654576016,24.733777838591905
297,722,890899682dbffff,60.16497654576016,24.733777838591905
298,724,89089968303ffff,60.19244305978139,24.761006722179413
299,725,89089968303ffff,60.19244305978139,24.761006722179413
300,727,89089968303ffff,60.19244305978139,24.761006722179413
301,728,89089968303ffff,60.19244305978139,24.761006722179413
302,729,89089968303ffff,60.19244305978139,24.761006722179413
303,730,89089968303ffff,60.19244305978139,24.761006722179413
304,731,89089968303ffff,60.19244305978139,24.761006722179413
305,732,89089968303ffff,60.19244305978139,24.761006722179413
306,733,89089968303ffff,60.19244305978139,24.761006722179413
307,734,89089968303ffff,60.19244305978139,24.761006722179413
308,737,8908996830bffff,60.19005879945504,24.763925713156645
309,738,8908996830bffff,60.19005879945504,24.763925713156645
310,739,8908996830bffff,60.19005879945504,24.763925713156645
311,740,8908996830bffff,60.19005879945504,24.763925713156645
312,741,8908996830bffff,60.19005879945504,24.763925713156645
313,742,8908996830bffff,60.19005879945504,24.763925713156645
314,744,8908996830fffff,60.19277249977277,24.7661383734123
315,745,89089968313ffff,60.19211343855665,24.755875438613494
316,746,89089968313ffff,60.19211343855665,24.755875438613494
317,748,89089968313ffff,60.19211343855665,24.755875438613494
318,749,89089968313ffff,60.19211343855665,24.755875438613494
319,750,89089968313ffff,60.19211343855665,24.755875438613494
320,751,89089968313ffff,60.19211343855665,24.755875438613494
321,753,89089968317ffff,60.194827172408495,24.75808740942622
322,754,89089968317ffff,60.194827172408495,24.75808740942622
323,756,89089968323ffff,60.19819992433168,24.77056490144155
324,757,89089968323ffff,60.19819992433168,24.77056490144155
325,758,89089968323ffff,60.19819992433168,24.77056490144155
326,759,89089968323ffff,60.19819992433168,24.77056490144155
327,760,89089968323ffff,60.19819992433168,24.77056490144155
328,761,89089968323ffff,60.19819992433168,24.77056490144155
329,762,89089968327ffff,60.200913648522715,24.772778769421617
330,764,89089968327ffff,60.200913648522715,24.772778769421617
331,765,89089968327ffff,60.200913648522715,24.772778769421617
332,766,89089968327ffff,60.200913648522715,24.772778769421617
333,767,89089968327ffff,60.200913648522715,24.772778769421617
334,768,89089968327ffff,60.200913648522715,24.772778769421617
335,769,89089968327ffff,60.200913648522715,24.772778769421617
336,771,8908996832bffff,60.19581545396984,24.773484001009315
337,773,89089968337ffff,60.20058424697619,24.767645479966088
338,774,89089968337ffff,60.20058424697619,24.767645479966088
339,775,89089968337ffff,60.20058424697619,24.767645479966088
340,777,8908996833bffff,60.19548620807336,24.768351436139525
341,778,8908996833bffff,60.19548620807336,24.768351436139525
342,780,89089968353ffff,60.184631422868016,24.759501599647432
343,781,89089968353ffff,60.184631422868016,24.759501599647432
344,783,89089968353ffff,60.184631422868016,24.759501599647432
345,784,89089968353ffff,60.184631422868016,24.759501599647432
346,787,89089968363ffff,60.19071716122345,24.774189026586058
347,789,89089968363ffff,60.19071716122345,24.774189026586058
348,790,89089968363ffff,60.19071716122345,24.774189026586058
349,792,89089968367ffff,60.193430835906454,24.77640277870754
350,793,89089968367ffff,60.193430835906454,24.77640277870754
351,795,8908996836bffff,60.18833241627867,24.77710733912789
352,797,8908996836fffff,60.19104607015714,24.779321234574258
353,798,8908996836fffff,60.19104607015714,24.779321234574258
354,799,8908996836fffff,60.19104607015714,24.779321234574258
355,800,8908996836fffff,60.19104607015714,24.779321234574258
356,801,8908996836fffff,60.19104607015714,24.779321234574258
357,802,8908996836fffff,60.19104607015714,24.779321234574258
358,803,8908996836fffff,60.19104607015714,24.779321234574258
359,804,89089968373ffff,60.190388070976994,24.769057186099246
360,805,89089968373ffff,60.190388070976994,24.769057186099246
361,807,89089968373ffff,60.190388070976994,24.769057186099246
362,808,89089968373ffff,60.190388070976994,24.769057186099246
363,810,89089968377ffff,60.193101758493576,24.771270392269304
364,811,8908996837bffff,60.188003494502084,24.771975677029705
365,812,8908996837bffff,60.188003494502084,24.771975677029705
366,813,8908996837bffff,60.188003494502084,24.771975677029705
367,814,8908996837bffff,60.188003494502084,24.771975677029705
368,816,8908996837bffff,60.188003494502084,24.771975677029705
369,817,8908996837bffff,60.188003494502084,24.771975677029705
370,818,8908996837bffff,60.188003494502084,24.771975677029705
371,819,8908996837bffff,60.188003494502084,24.771975677029705
372,820,8908996837bffff,60.188003494502084,24.771975677029705
373,821,8908996837bffff,60.188003494502084,24.771975677029705
374,822,89089968387ffff,60.19688117915347,24.75003613492772
375,824,89089968387ffff,60.19688117915347,24.75003613492772
376,825,8908996838bffff,60.19178363613596,24.750744522757273
377,827,8908996838bffff,60.19178363613596,24.750744522757273
378,828,8908996838bffff,60.19178363613596,24.750744522757273
379,829,8908996839bffff,60.19145365255652,24.745613974653573
380,830,8908996839bffff,60.19145365255652,24.745613974653573
381,832,8908996839bffff,60.19145365255652,24.745613974653573
382,833,8908996839bffff,60.19145365255652,24.745613974653573
383,835,890899683a3ffff,60.19992489992861,24.75738000443227
384,837,890899683a7ffff,60.20263867051363,24.759592636491465
385,839,890899683b7ffff,60.20230873785109,24.75445990433893
386,841,890899683bbffff,60.197211137320664,24.75516777485893
387,843,890899683d3ffff,60.18635616715962,24.746322879361156
388,844,890899683d3ffff,60.18635616715962,24.746322879361156
389,845,890899683d3ffff,60.18635616715962,24.746322879361156
390,846,890899683d3ffff,60.18635616715962,24.746322879361156
391,847,890899683d3ffff,60.18635616715962,24.746322879361156
392,848,890899683d3ffff,60.18635616715962,24.746322879361156
393,851,890899684a3ffff,60.19528918664485,24.685562895573575
394,852,890899684a3ffff,60.19528918664485,24.685562895573575
395,853,890899684a3ffff,60.19528918664485,24.685562895573575
396,854,890899684a3ffff,60.19528918664485,24.685562895573575
397,855,890899684a3ffff,60.19528918664485,24.685562895573575
398,856,890899684a3ffff,60.19528918664485,24.685562895573575
399,857,890899684a3ffff,60.19528918664485,24.685562895573575
400,858,890899684a3ffff,60.19528918664485,24.685562895573575
401,859,890899684a3ffff,60.19528918664485,24.685562895573575
402,861,890899684a3ffff,60.19528918664485,24.685562895573575
403,862,890899684a3ffff,60.19528918664485,24.685562895573575
404,863,890899684a3ffff,60.19528918664485,24.685562895573575
405,864,890899684a3ffff,60.19528918664485,24.685562895573575
406,865,890899684a3ffff,60.19528918664485,24.685562895573575
407,866,890899684a3ffff,60.19528918664485,24.685562895573575
408,867,890899684a3ffff,60.19528918664485,24.685562895573575
409,868,890899684a7ffff,60.19800313297446,24.68776788478059
410,870,890899684a7ffff,60.19800313297446,24.68776788478059
411,871,890899684a7ffff,60.19800313297446,24.68776788478059
412,872,890899684a7ffff,60.19800313297446,24.68776788478059
413,873,890899684b7ffff,60.197670666193076,24.682640307723286
414,874,890899684b7ffff,60.197670666193076,24.682640307723286
415,875,890899684b7ffff,60.197670666193076,24.682640307723286
416,877,890899684b7ffff,60.197670666193076,24.682640307723286
417,878,890899684b7ffff,60.197670666193076,24.682640307723286
418,879,890899684b7ffff,60.197670666193076,24.682640307723286
419,880,890899684b7ffff,60.197670666193076,24.682640307723286
420,882,890899684bbffff,60.192575248615206,24.683358307473775
421,886,890899684dbffff,60.17933805576917,24.677465507875755
422,887,890899684dbffff,60.17933805576917,24.677465507875755
423,888,890899684dbffff,60.17933805576917,24.677465507875755
424,889,890899684dbffff,60.17933805576917,24.677465507875755
425,891,89089968503ffff,60.20680933831185,24.70464479498745
426,893,89089968507ffff,60.20952329268976,24.706852481829923
427,894,89089968507ffff,60.20952329268976,24.706852481829923
428,895,89089968507ffff,60.20952329268976,24.706852481829923
429,896,8908996850bffff,60.20442729157585,24.707567284080515
430,898,8908996850bffff,60.20442729157585,24.707567284080515
431,899,8908996850bffff,60.20442729157585,24.707567284080515
432,900,8908996850bffff,60.20442729157585,24.707567284080515
433,901,8908996850bffff,60.20442729157585,24.707567284080515
434,902,8908996850bffff,60.20442729157585,24.707567284080515
435,905,89089968517ffff,60.20919123720791,24.70172198398262
436,906,89089968517ffff,60.20919123720791,24.70172198398262
437,907,8908996851bffff,60.20409539208794,24.702437509861326
438,908,8908996851bffff,60.20409539208794,24.702437509861326
439,910,8908996851bffff,60.20409539208794,24.702437509861326
440,911,8908996851bffff,60.20409539208794,24.702437509861326
441,912,8908996851bffff,60.20409539208794,24.702437509861326
442,914,8908996852fffff,60.212900798135145,24.719323764354098
443,915,8908996852fffff,60.212900798135145,24.719323764354098
444,917,8908996852fffff,60.212900798135145,24.719323764354098
445,918,8908996852fffff,60.212900798135145,24.719323764354098
446,919,89089968533ffff,60.212237255196754,24.709060570491825
447,920,89089968533ffff,60.212237255196754,24.709060570491825
448,922,89089968533ffff,60.212237255196754,24.709060570491825
449,923,89089968533ffff,60.212237255196754,24.709060570491825
450,924,8908996853bffff,60.209855167201525,24.71198334823947
451,925,8908996853bffff,60.209855167201525,24.71198334823947
452,926,8908996853bffff,60.209855167201525,24.71198334823947
453,927,8908996853bffff,60.209855167201525,24.71198334823947
454,928,8908996853bffff,60.209855167201525,24.71198334823947
455,929,8908996853bffff,60.209855167201525,24.71198334823947
456,930,8908996853bffff,60.209855167201525,24.71198334823947
457,931,8908996853bffff,60.209855167201525,24.71198334823947
458,932,8908996853bffff,60.209855167201525,24.71198334823947
459,933,8908996853bffff,60.209855167201525,24.71198334823947
460,935,8908996853bffff,60.209855167201525,24.71198334823947
461,936,8908996853bffff,60.209855167201525,24.71198334823947
462,937,8908996853bffff,60.209855167201525,24.71198334823947
463,938,8908996853bffff,60.209855167201525,24.71198334823947
464,944,89089968563ffff,60.20509054768632,24.717827937811304
465,945,89089968567ffff,60.20780445638343,24.720036861187104
466,948,8908996856bffff,60.20270801619764,24.720749749711448
467,949,8908996856fffff,60.20542190423425,24.72295881723768
468,950,8908996856fffff,60.20542190423425,24.72295881723768
469,952,8908996856fffff,60.20542190423425,24.72295881723768
470,953,89089968573ffff,60.204759010121045,24.712697426744707
471,956,8908996857bffff,60.202376647099044,24.715619416344342
472,958,89089968583ffff,60.20852658348319,24.691462094144924
473,960,89089968583ffff,60.20852658348319,24.691462094144924
474,961,89089968587ffff,60.21124058336369,24.6936685443019
475,962,89089968587ffff,60.21124058336369,24.6936685443019
476,964,89089968587ffff,60.21124058336369,24.6936685443019
477,966,8908996858fffff,60.208859000793254,24.6965918547401
478,968,89089968593ffff,60.20819398531508,24.686332702239607
479,969,89089968593ffff,60.20819398531508,24.686332702239607
480,970,89089968593ffff,60.20819398531508,24.686332702239607
481,972,8908996859bffff,60.20581259180095,24.689256045511627
482,973,8908996859bffff,60.20581259180095,24.689256045511627
483,974,8908996859bffff,60.20581259180095,24.689256045511627
484,975,8908996859bffff,60.20581259180095,24.689256045511627
485,976,8908996859bffff,60.20581259180095,24.689256045511627
486,977,8908996859bffff,60.20581259180095,24.689256045511627
487,978,8908996859bffff,60.20581259180095,24.689256045511627
488,980,890899685abffff,60.21190521220513,24.70392952643879
489,983,890899685c7ffff,60.20376331169481,24.697308104129668
490,985,890899685c7ffff,60.20376331169481,24.697308104129668
491,986,890899685cbffff,60.19866752420221,24.698024144345773
492,987,890899685cbffff,60.19866752420221,24.698024144345773
493,988,890899685cbffff,60.19866752420221,24.698024144345773
494,989,890899685cbffff,60.19866752420221,24.698024144345773
495,990,890899685cbffff,60.19866752420221,24.698024144345773
