,id,lat,lon
3682,891126d0033ffff,60.21154936,24.98132347
3683,891126d0033ffff,60.21154936,24.98132347
3684,891126d0033ffff,60.21154936,24.98132347
3685,891126d0033ffff,60.21154936,24.98132347
3686,891126d0083ffff,60.20786976,24.96364697
3687,891126d0083ffff,60.20786976,24.96364697
3688,891126d0093ffff,60.20754724,24.95850083
3689,891126d0093ffff,60.20754724,24.95850083
3690,891126d0097ffff,60.21026046,24.96073453
3691,891126d009bffff,60.20515656,24.96141314
3692,891126d00b3ffff,60.21329617,24.96811587
3693,891126d00b3ffff,60.21329617,24.96811587
3694,891126d00b3ffff,60.21329617,24.96811587
3695,891126d00bbffff,60.21090527,24.97102827
3696,891126d00bbffff,60.21090527,24.97102827
3697,891126d00bbffff,60.21090527,24.97102827
3698,891126d00bbffff,60.21090527,24.97102827
3699,891126d00bbffff,60.21090527,24.97102827
3700,891126d00bbffff,60.21090527,24.97102827
3701,891126d00bbffff,60.21090527,24.97102827
3702,891126d00bbffff,60.21090527,24.97102827
3703,891126d00c3ffff,60.20037474,24.96723677
3704,891126d00c3ffff,60.20037474,24.96723677
3705,891126d00c3ffff,60.20037474,24.96723677
3706,891126d00c3ffff,60.20037474,24.96723677
3707,891126d00c7ffff,60.2030879,24.96947089
3708,891126d00c7ffff,60.2030879,24.96947089
3709,891126d00c7ffff,60.2030879,24.96947089
3710,891126d00c7ffff,60.2030879,24.96947089
3711,891126d00c7ffff,60.2030879,24.96947089
3712,891126d00c7ffff,60.2030879,24.96947089
3713,891126d00c7ffff,60.2030879,24.96947089
3714,891126d00c7ffff,60.2030879,24.96947089
3715,891126d00c7ffff,60.2030879,24.96947089
3716,891126d00c7ffff,60.2030879,24.96947089
3717,891126d00c7ffff,60.2030879,24.96947089
3718,891126d00c7ffff,60.2030879,24.96947089
3719,891126d00c7ffff,60.2030879,24.96947089
3720,891126d00cbffff,60.19798361,24.9701481
3721,891126d00cfffff,60.20069675,24.97238236
3722,891126d00cfffff,60.20069675,24.97238236
3723,891126d00cfffff,60.20069675,24.97238236
3724,891126d00d7ffff,60.20276572,24.96432511
3725,891126d00d7ffff,60.20276572,24.96432511
3726,891126d00dbffff,60.19766159,24.96500306
3727,891126d00dbffff,60.19766159,24.96500306
3728,891126d00dbffff,60.19766159,24.96500306
3729,891126d00dbffff,60.19766159,24.96500306
3730,891126d00dbffff,60.19766159,24.96500306
3731,891126d00dbffff,60.19766159,24.96500306
3732,891126d00dbffff,60.19766159,24.96500306
3733,891126d00dbffff,60.19766159,24.96500306
3734,891126d00dbffff,60.19766159,24.96500306
3735,891126d0107ffff,60.22782848,24.99474733
3736,891126d0107ffff,60.22782848,24.99474733
3737,891126d0107ffff,60.22782848,24.99474733
3738,891126d0107ffff,60.22782848,24.99474733
3739,891126d0107ffff,60.22782848,24.99474733
3740,891126d0107ffff,60.22782848,24.99474733
3741,891126d0123ffff,60.23086336,25.00213805
3742,891126d0123ffff,60.23086336,25.00213805
3743,891126d0123ffff,60.23086336,25.00213805
3744,891126d0133ffff,60.23054169,24.99698606
3745,891126d0133ffff,60.23054169,24.99698606
3746,891126d0133ffff,60.23054169,24.99698606
3747,891126d0133ffff,60.23054169,24.99698606
3748,891126d0133ffff,60.23054169,24.99698606
3749,891126d0133ffff,60.23054169,24.99698606
3750,891126d0137ffff,60.23325491,24.99922521
3751,891126d0137ffff,60.23325491,24.99922521
3752,891126d0137ffff,60.23325491,24.99922521
3753,891126d013bffff,60.22815016,24.99989877
3754,891126d013bffff,60.22815016,24.99989877
3755,891126d013bffff,60.22815016,24.99989877
3756,891126d013bffff,60.22815016,24.99989877
3757,891126d01b3ffff,60.23228885,24.9837698
3758,891126d01c3ffff,60.21936698,24.98288414
3759,891126d01c7ffff,60.22208018,24.98512111
3760,891126d01c7ffff,60.22208018,24.98512111
3761,891126d01c7ffff,60.22208018,24.98512111
3762,891126d01c7ffff,60.22208018,24.98512111
3763,891126d01c7ffff,60.22208018,24.98512111
3764,891126d01c7ffff,60.22208018,24.98512111
3765,891126d01c7ffff,60.22208018,24.98512111
3766,891126d01c7ffff,60.22208018,24.98512111
3767,891126d01c7ffff,60.22208018,24.98512111
3768,891126d01c7ffff,60.22208018,24.98512111
3769,891126d01c7ffff,60.22208018,24.98512111
3770,891126d01c7ffff,60.22208018,24.98512111
3771,891126d01c7ffff,60.22208018,24.98512111
3772,891126d01cbffff,60.2169757,24.98579646
3773,891126d01cbffff,60.2169757,24.98579646
3774,891126d01cbffff,60.2169757,24.98579646
3775,891126d01cbffff,60.2169757,24.98579646
3776,891126d01cbffff,60.2169757,24.98579646
3777,891126d01cbffff,60.2169757,24.98579646
3778,891126d01cbffff,60.2169757,24.98579646
3779,891126d01cfffff,60.21968889,24.98803357
3780,891126d01dbffff,60.21665378,24.98064758
3781,891126d027bffff,60.18491594,25.00818882
3782,891126d027bffff,60.18491594,25.00818882
3783,891126d029bffff,60.18841762,24.98179021
3784,891126d029bffff,60.18841762,24.98179021
3785,891126d029bffff,60.18841762,24.98179021
3786,891126d029bffff,60.18841762,24.98179021
3787,891126d029bffff,60.18841762,24.98179021
3788,891126d029bffff,60.18841762,24.98179021
3789,891126d029bffff,60.18841762,24.98179021
3790,891126d029bffff,60.18841762,24.98179021
3791,891126d036bffff,60.20422674,25.02900803
3792,891126d036bffff,60.20422674,25.02900803
3793,891126d0423ffff,60.20961492,24.95044226
3794,891126d0423ffff,60.20961492,24.95044226
3795,891126d0423ffff,60.20961492,24.95044226
3796,891126d0423ffff,60.20961492,24.95044226
3797,891126d0427ffff,60.21232817,24.95267527
3798,891126d0433ffff,60.20929187,24.94529667
3799,891126d0437ffff,60.21200514,24.94752913
3800,891126d0443ffff,60.19637169,24.94442653
3801,891126d0443ffff,60.19637169,24.94442653
3802,891126d0443ffff,60.19637169,24.94442653
3803,891126d0443ffff,60.19637169,24.94442653
3804,891126d044bffff,60.19398125,24.94733845
3805,891126d0453ffff,60.19604876,24.93928331
3806,891126d0453ffff,60.19604876,24.93928331
3807,891126d0453ffff,60.19604876,24.93928331
3808,891126d0453ffff,60.19604876,24.93928331
3809,891126d0453ffff,60.19604876,24.93928331
3810,891126d0453ffff,60.19604876,24.93928331
3811,891126d0453ffff,60.19604876,24.93928331
3812,891126d0453ffff,60.19604876,24.93928331
3813,891126d0453ffff,60.19604876,24.93928331
3814,891126d0457ffff,60.19876197,24.94151429
3815,891126d0457ffff,60.19876197,24.94151429
3816,891126d045bffff,60.19365849,24.94219541
3817,891126d045bffff,60.19365849,24.94219541
3818,891126d045bffff,60.19365849,24.94219541
3819,891126d045bffff,60.19365849,24.94219541
3820,891126d045bffff,60.19365849,24.94219541
3821,891126d045bffff,60.19365849,24.94219541
3822,891126d045bffff,60.19365849,24.94219541
3823,891126d045bffff,60.19365849,24.94219541
3824,891126d045bffff,60.19365849,24.94219541
3825,891126d045bffff,60.19365849,24.94219541
3826,891126d0463ffff,60.20212083,24.95403466
3827,891126d046bffff,60.19973018,24.95694668
3828,891126d0493ffff,60.20528455,24.92248812
3829,891126d0493ffff,60.20528455,24.92248812
3830,891126d0493ffff,60.20528455,24.92248812
3831,891126d049bffff,60.20289504,24.92540169
3832,891126d04abffff,60.20896865,24.94015145
3833,891126d04abffff,60.20896865,24.94015145
3834,891126d04c3ffff,60.19811559,24.93122786
3835,891126d04cfffff,60.19843887,24.93637089
3836,891126d04cfffff,60.19843887,24.93637089
3837,891126d04cfffff,60.19843887,24.93637089
3838,891126d04d3ffff,60.19779212,24.92608519
3839,891126d04d3ffff,60.19779212,24.92608519
3840,891126d0507ffff,60.22557159,24.95869752
3841,891126d0507ffff,60.22557159,24.95869752
3842,891126d050fffff,60.22318126,24.96161136
3843,891126d0513ffff,60.22253513,24.95131507
3844,891126d0513ffff,60.22253513,24.95131507
3845,891126d0513ffff,60.22253513,24.95131507
3846,891126d0513ffff,60.22253513,24.95131507
3847,891126d0513ffff,60.22253513,24.95131507
3848,891126d0513ffff,60.22253513,24.95131507
3849,891126d0513ffff,60.22253513,24.95131507
3850,891126d0513ffff,60.22253513,24.95131507
3851,891126d0517ffff,60.22524845,24.95354902
3852,891126d0517ffff,60.22524845,24.95354902
3853,891126d0517ffff,60.22524845,24.95354902
3854,891126d0517ffff,60.22524845,24.95354902
3855,891126d0517ffff,60.22524845,24.95354902
3856,891126d0527ffff,60.23132115,24.9683177
3857,891126d0527ffff,60.23132115,24.9683177
3858,891126d0527ffff,60.23132115,24.9683177
3859,891126d0527ffff,60.23132115,24.9683177
3860,891126d052bffff,60.22621733,24.96899564
3861,891126d052bffff,60.22621733,24.96899564
3862,891126d053bffff,60.22589455,24.9638464
3863,891126d0543ffff,60.21536427,24.96005573
3864,891126d0543ffff,60.21536427,24.96005573
3865,891126d0543ffff,60.21536427,24.96005573
3866,891126d0547ffff,60.21807753,24.96229009
3867,891126d0547ffff,60.21807753,24.96229009
3868,891126d054bffff,60.21297369,24.96296863
3869,891126d054fffff,60.21568692,24.96520314
3870,891126d0553ffff,60.21504144,24.95490868
3871,891126d0553ffff,60.21504144,24.95490868
3872,891126d0553ffff,60.21504144,24.95490868
3873,891126d0553ffff,60.21504144,24.95490868
3874,891126d055bffff,60.21265102,24.95782177
3875,891126d055bffff,60.21265102,24.95782177
3876,891126d055bffff,60.21265102,24.95782177
3877,891126d0573ffff,60.22079079,24.96452487
3878,891126d0573ffff,60.22079079,24.96452487
3879,891126d0573ffff,60.22079079,24.96452487
3880,891126d0573ffff,60.22079079,24.96452487
3881,891126d0573ffff,60.22079079,24.96452487
3882,891126d0573ffff,60.22079079,24.96452487
3883,891126d0573ffff,60.22079079,24.96452487
3884,891126d0573ffff,60.22079079,24.96452487
3885,891126d0573ffff,60.22079079,24.96452487
3886,891126d0573ffff,60.22079079,24.96452487
3887,891126d0573ffff,60.22079079,24.96452487
3888,891126d057bffff,60.21840016,24.96743806
3889,891126d057bffff,60.21840016,24.96743806
3890,891126d057bffff,60.21840016,24.96743806
3891,891126d058fffff,60.22492512,24.94840088
3892,891126d0593ffff,60.22427792,24.9381057
3893,891126d0593ffff,60.22427792,24.9381057
3894,891126d0593ffff,60.22427792,24.9381057
3895,891126d0593ffff,60.22427792,24.9381057
3896,891126d0593ffff,60.22427792,24.9381057
3897,891126d059bffff,60.22188826,24.94102025
3898,891126d059bffff,60.22188826,24.94102025
3899,891126d05a7ffff,60.23306516,24.9551035
3900,891126d05a7ffff,60.23306516,24.9551035
3901,891126d05a7ffff,60.23306516,24.9551035
3902,891126d05a7ffff,60.23306516,24.9551035
3903,891126d05a7ffff,60.23306516,24.9551035
3904,891126d05a7ffff,60.23306516,24.9551035
3905,891126d05a7ffff,60.23306516,24.9551035
3906,891126d05a7ffff,60.23306516,24.9551035
3907,891126d05a7ffff,60.23306516,24.9551035
3908,891126d05a7ffff,60.23306516,24.9551035
3909,891126d05a7ffff,60.23306516,24.9551035
3910,891126d05a7ffff,60.23306516,24.9551035
3911,891126d05a7ffff,60.23306516,24.9551035
3912,891126d05a7ffff,60.23306516,24.9551035
3913,891126d05a7ffff,60.23306516,24.9551035
3914,891126d05a7ffff,60.23306516,24.9551035
3915,891126d05a7ffff,60.23306516,24.9551035
3916,891126d05abffff,60.22796177,24.95578337
3917,891126d05abffff,60.22796177,24.95578337
3918,891126d05abffff,60.22796177,24.95578337
3919,891126d05abffff,60.22796177,24.95578337
3920,891126d05abffff,60.22796177,24.95578337
3921,891126d05b3ffff,60.23002832,24.94772002
3922,891126d05b3ffff,60.23002832,24.94772002
3923,891126d05b3ffff,60.23002832,24.94772002
3924,891126d05b7ffff,60.23274169,24.94995408
3925,891126d05b7ffff,60.23274169,24.94995408
3926,891126d05b7ffff,60.23274169,24.94995408
3927,891126d05b7ffff,60.23274169,24.94995408
3928,891126d05b7ffff,60.23274169,24.94995408
3929,891126d05b7ffff,60.23274169,24.94995408
3930,891126d05b7ffff,60.23274169,24.94995408
3931,891126d05b7ffff,60.23274169,24.94995408
3932,891126d05b7ffff,60.23274169,24.94995408
3933,891126d05b7ffff,60.23274169,24.94995408
3934,891126d05b7ffff,60.23274169,24.94995408
3935,891126d05b7ffff,60.23274169,24.94995408
3936,891126d05b7ffff,60.23274169,24.94995408
3937,891126d05bbffff,60.22763846,24.95063468
3938,891126d05bbffff,60.22763846,24.95063468
3939,891126d05bbffff,60.22763846,24.95063468
3940,891126d05bbffff,60.22763846,24.95063468
3941,891126d05bbffff,60.22763846,24.95063468
3942,891126d05c3ffff,60.21710851,24.94684841
3943,891126d05c7ffff,60.21982182,24.94908154
3944,891126d05cbffff,60.21471842,24.949762
3945,891126d05cfffff,60.2174317,24.95199527
3946,891126d05cfffff,60.2174317,24.95199527
3947,891126d05cfffff,60.2174317,24.95199527
3948,891126d05cfffff,60.2174317,24.95199527
3949,891126d05dbffff,60.21439522,24.94461568
3950,891126d05dbffff,60.21439522,24.94461568
3951,891126d05dbffff,60.21439522,24.94461568
3952,891126d0603ffff,60.18713114,24.96121512
3953,891126d0603ffff,60.18713114,24.96121512
3954,891126d0603ffff,60.18713114,24.96121512
3955,891126d0603ffff,60.18713114,24.96121512
3956,891126d0603ffff,60.18713114,24.96121512
3957,891126d060bffff,60.18473995,24.96412557
3958,891126d060bffff,60.18473995,24.96412557
3959,891126d060bffff,60.18473995,24.96412557
3960,891126d060bffff,60.18473995,24.96412557
3961,891126d060bffff,60.18473995,24.96412557
3962,891126d060bffff,60.18473995,24.96412557
3963,891126d060bffff,60.18473995,24.96412557
3964,891126d060bffff,60.18473995,24.96412557
3965,891126d060bffff,60.18473995,24.96412557
3966,891126d060bffff,60.18473995,24.96412557
3967,891126d060bffff,60.18473995,24.96412557
3968,891126d060bffff,60.18473995,24.96412557
3969,891126d060bffff,60.18473995,24.96412557
3970,891126d060bffff,60.18473995,24.96412557
3971,891126d060bffff,60.18473995,24.96412557
3972,891126d060bffff,60.18473995,24.96412557
3973,891126d060fffff,60.18745304,24.96635835
3974,891126d060fffff,60.18745304,24.96635835
3975,891126d0617ffff,60.18952219,24.95830435
3976,891126d0617ffff,60.18952219,24.95830435
3977,891126d0617ffff,60.18952219,24.95830435
3978,891126d0617ffff,60.18952219,24.95830435
3979,891126d0617ffff,60.18952219,24.95830435
3980,891126d0617ffff,60.18952219,24.95830435
3981,891126d061bffff,60.18441805,24.95898289
3982,891126d061bffff,60.18441805,24.95898289
3983,891126d061bffff,60.18441805,24.95898289
3984,891126d0623ffff,60.19287923,24.97082512
3985,891126d0623ffff,60.19287923,24.97082512
3986,891126d0627ffff,60.19559234,24.97305911
3987,891126d0633ffff,60.19255736,24.9656808
3988,891126d0633ffff,60.19255736,24.9656808
3989,891126d0633ffff,60.19255736,24.9656808
3990,891126d063bffff,60.19016613,24.96859153
3991,891126d063bffff,60.19016613,24.96859153
3992,891126d063bffff,60.19016613,24.96859153
3993,891126d0653ffff,60.1793138,24.95966123
3994,891126d0653ffff,60.1793138,24.95966123
3995,891126d0653ffff,60.1793138,24.95966123
3996,891126d0653ffff,60.1793138,24.95966123
3997,891126d065bffff,60.17692251,24.96257108
3998,891126d066fffff,60.18570458,24.9795558
3999,891126d066fffff,60.18570458,24.9795558
4000,891126d066fffff,60.18570458,24.9795558
4001,891126d066fffff,60.18570458,24.9795558
4002,891126d066fffff,60.18570458,24.9795558
4003,891126d0683ffff,60.18887752,24.94801864
4004,891126d0683ffff,60.18887752,24.94801864
4005,891126d0683ffff,60.18887752,24.94801864
4006,891126d0683ffff,60.18887752,24.94801864
4007,891126d068bffff,60.18648681,24.95092977
4008,891126d068fffff,60.18919994,24.95316131
4009,891126d068fffff,60.18919994,24.95316131
4010,891126d068fffff,60.18919994,24.95316131
4011,891126d068fffff,60.18919994,24.95316131
4012,891126d0697ffff,60.19126808,24.94510719
4013,891126d0697ffff,60.19126808,24.94510719
4014,891126d0697ffff,60.19126808,24.94510719
4015,891126d0697ffff,60.19126808,24.94510719
4016,891126d0697ffff,60.19126808,24.94510719
4017,891126d0697ffff,60.19126808,24.94510719
4018,891126d0697ffff,60.19126808,24.94510719
4019,891126d0697ffff,60.19126808,24.94510719
4020,891126d0697ffff,60.19126808,24.94510719
4021,891126d0697ffff,60.19126808,24.94510719
4022,891126d069bffff,60.18616437,24.94578764
4023,891126d069bffff,60.18616437,24.94578764
4024,891126d069bffff,60.18616437,24.94578764
4025,891126d069bffff,60.18616437,24.94578764
4026,891126d069bffff,60.18616437,24.94578764
4027,891126d06a3ffff,60.19462623,24.95762562
4028,891126d06afffff,60.19494845,24.96276975
4029,891126d06afffff,60.19494845,24.96276975
4030,891126d06afffff,60.19494845,24.96276975
4031,891126d06afffff,60.19494845,24.96276975
4032,891126d06afffff,60.19494845,24.96276975
4033,891126d06afffff,60.19494845,24.96276975
4034,891126d06b3ffff,60.19430384,24.95248185
4035,891126d06b3ffff,60.19430384,24.95248185
4036,891126d06b7ffff,60.19701701,24.95471406
4037,891126d06b7ffff,60.19701701,24.95471406
4038,891126d06b7ffff,60.19701701,24.95471406
4039,891126d06bbffff,60.19191309,24.95539326
4040,891126d06c3ffff,60.18138285,24.9516093
4041,891126d06c3ffff,60.18138285,24.9516093
4042,891126d06c3ffff,60.18138285,24.9516093
4043,891126d06c7ffff,60.18409596,24.95384058
4044,891126d06c7ffff,60.18409596,24.95384058
4045,891126d06c7ffff,60.18409596,24.95384058
4046,891126d06cbffff,60.17899187,24.95451965
4047,891126d06cfffff,60.18170495,24.95675107
4048,891126d06d7ffff,60.18377368,24.94869864
4049,891126d06d7ffff,60.18377368,24.94869864
4050,891126d06d7ffff,60.18377368,24.94869864
4051,891126d06d7ffff,60.18377368,24.94869864
4052,891126d06d7ffff,60.18377368,24.94869864
4053,891126d06d7ffff,60.18377368,24.94869864
4054,891126d088bffff,60.24571398,25.03396316
4055,891126d088bffff,60.24571398,25.03396316
4056,891126d088bffff,60.24571398,25.03396316
4057,891126d088fffff,60.24842716,25.03620708
4058,891126d08c7ffff,60.2433215,25.03687565
4059,891126d08c7ffff,60.2433215,25.03687565
4060,891126d08c7ffff,60.2433215,25.03687565
4061,891126d08c7ffff,60.2433215,25.03687565
4062,891126d08c7ffff,60.2433215,25.03687565
4063,891126d08c7ffff,60.2433215,25.03687565
4064,891126d08d7ffff,60.24300081,25.03171964
4065,891126d08d7ffff,60.24300081,25.03171964
4066,891126d08d7ffff,60.24300081,25.03171964
4067,891126d08d7ffff,60.24300081,25.03171964
4068,891126d0907ffff,60.26806053,25.06224829
4069,891126d0907ffff,60.26806053,25.06224829
4070,891126d0907ffff,60.26806053,25.06224829
4071,891126d0913ffff,60.26502695,25.05483963
4072,891126d0927ffff,60.2738071,25.07190808
4073,891126d0927ffff,60.2738071,25.07190808
4074,891126d0927ffff,60.2738071,25.07190808
4075,891126d0927ffff,60.2738071,25.07190808
4076,891126d0927ffff,60.2738071,25.07190808
4077,891126d092bffff,60.26870073,25.07257203
4078,891126d092bffff,60.26870073,25.07257203
4079,891126d092bffff,60.26870073,25.07257203
4080,891126d092bffff,60.26870073,25.07257203
4081,891126d092bffff,60.26870073,25.07257203
4082,891126d092fffff,60.2714139,25.07482143
4083,891126d0933ffff,60.27077373,25.06449659
4084,891126d0933ffff,60.27077373,25.06449659
4085,891126d0933ffff,60.27077373,25.06449659
4086,891126d0933ffff,60.27077373,25.06449659
4087,891126d0943ffff,60.25784811,25.06357854
4088,891126d0943ffff,60.25784811,25.06357854
4089,891126d094bffff,60.25545487,25.06649086
4090,891126d094bffff,60.25545487,25.06649086
4091,891126d094bffff,60.25545487,25.06649086
4092,891126d094bffff,60.25545487,25.06649086
4093,891126d094bffff,60.25545487,25.06649086
4094,891126d094bffff,60.25545487,25.06649086
4095,891126d094bffff,60.25545487,25.06649086
4096,891126d094fffff,60.258168,25.06873876
4097,891126d094fffff,60.258168,25.06873876
4098,891126d094fffff,60.258168,25.06873876
4099,891126d094fffff,60.258168,25.06873876
4100,891126d094fffff,60.258168,25.06873876
4101,891126d094fffff,60.258168,25.06873876
4102,891126d096fffff,60.26391393,25.07839747
4103,891126d096fffff,60.26391393,25.07839747
4104,891126d0977ffff,60.26598757,25.07032304
4105,891126d0977ffff,60.26598757,25.07032304
4106,891126d0977ffff,60.26598757,25.07032304
4107,891126d0977ffff,60.26598757,25.07032304
4108,891126d0977ffff,60.26598757,25.07032304
4109,891126d0997ffff,60.26949119,25.0438513
4110,891126d09a7ffff,60.27555931,25.05866883
4111,891126d09a7ffff,60.27555931,25.05866883
4112,891126d09b3ffff,60.27252535,25.05125913
4113,891126d09b3ffff,60.27252535,25.05125913
4114,891126d09bbffff,60.27013283,25.05417321
4115,891126d09cbffff,60.25720779,25.05325919
4116,891126d0a07ffff,60.23231533,25.06690075
4117,891126d0a07ffff,60.23231533,25.06690075
4118,891126d0a0bffff,60.22720848,25.0675646
4119,891126d0a0bffff,60.22720848,25.0675646
4120,891126d0a17ffff,60.23199603,25.06174455
4121,891126d0a17ffff,60.23199603,25.06174455
4122,891126d0a17ffff,60.23199603,25.06174455
4123,891126d0a17ffff,60.23199603,25.06174455
4124,891126d0a17ffff,60.23199603,25.06174455
4125,891126d0a17ffff,60.23199603,25.06174455
4126,891126d0a17ffff,60.23199603,25.06174455
4127,891126d0a17ffff,60.23199603,25.06174455
4128,891126d0a17ffff,60.23199603,25.06174455
4129,891126d0a17ffff,60.23199603,25.06174455
4130,891126d0a17ffff,60.23199603,25.06174455
4131,891126d0a17ffff,60.23199603,25.06174455
4132,891126d0a1bffff,60.22688934,25.06240914
4133,891126d0a1bffff,60.22688934,25.06240914
4134,891126d0a27ffff,60.23806044,25.07655164
4135,891126d0a27ffff,60.23806044,25.07655164
4136,891126d0a2fffff,60.23566635,25.07946174
4137,891126d0a33ffff,60.23502834,25.06914716
4138,891126d0a33ffff,60.23502834,25.06914716
4139,891126d0a33ffff,60.23502834,25.06914716
4140,891126d0a33ffff,60.23502834,25.06914716
4141,891126d0a33ffff,60.23502834,25.06914716
4142,891126d0a33ffff,60.23502834,25.06914716
4143,891126d0a37ffff,60.23774135,25.07139398
4144,891126d0a37ffff,60.23774135,25.07139398
4145,891126d0a3bffff,60.23263444,25.0720573
4146,891126d0a3bffff,60.23263444,25.0720573
4147,891126d0a3bffff,60.23263444,25.0720573
4148,891126d0a47ffff,60.22481448,25.07047414
4149,891126d0a47ffff,60.22481448,25.07047414
4150,891126d0a47ffff,60.22481448,25.07047414
4151,891126d0a47ffff,60.22481448,25.07047414
4152,891126d0a47ffff,60.22481448,25.07047414
4153,891126d0a47ffff,60.22481448,25.07047414
4154,891126d0a47ffff,60.22481448,25.07047414
4155,891126d0a47ffff,60.22481448,25.07047414
4156,891126d0a47ffff,60.22481448,25.07047414
4157,891126d0a47ffff,60.22481448,25.07047414
4158,891126d0a47ffff,60.22481448,25.07047414
4159,891126d0a4fffff,60.22242033,25.07338336
4160,891126d0a4fffff,60.22242033,25.07338336
4161,891126d0a4fffff,60.22242033,25.07338336
4162,891126d0a4fffff,60.22242033,25.07338336
4163,891126d0a4fffff,60.22242033,25.07338336
4164,891126d0a4fffff,60.22242033,25.07338336
4165,891126d0a4fffff,60.22242033,25.07338336
4166,891126d0a4fffff,60.22242033,25.07338336
4167,891126d0a4fffff,60.22242033,25.07338336
4168,891126d0a4fffff,60.22242033,25.07338336
4169,891126d0a53ffff,60.22178254,25.06307354
4170,891126d0a53ffff,60.22178254,25.06307354
4171,891126d0a53ffff,60.22178254,25.06307354
4172,891126d0a53ffff,60.22178254,25.06307354
4173,891126d0a53ffff,60.22178254,25.06307354
4174,891126d0a53ffff,60.22178254,25.06307354
4175,891126d0a57ffff,60.22449551,25.06531887
4176,891126d0a6fffff,60.22816481,25.08303318
4177,891126d0a6fffff,60.22816481,25.08303318
4178,891126d0a6fffff,60.22816481,25.08303318
4179,891126d0a6fffff,60.22816481,25.08303318
4180,891126d0a73ffff,60.22752744,25.07272043
4181,891126d0a73ffff,60.22752744,25.07272043
4182,891126d0a77ffff,60.2302404,25.07496712
4183,891126d0a93ffff,60.23103704,25.04627817
4184,891126d0a93ffff,60.23103704,25.04627817
4185,891126d0a93ffff,60.23103704,25.04627817
4186,891126d0a93ffff,60.23103704,25.04627817
4187,891126d0aa3ffff,60.23710263,25.06107977
4188,891126d0aa3ffff,60.23710263,25.06107977
4189,891126d0aa3ffff,60.23710263,25.06107977
4190,891126d0aa3ffff,60.23710263,25.06107977
4191,891126d0aa3ffff,60.23710263,25.06107977
4192,891126d0aa3ffff,60.23710263,25.06107977
4193,891126d0aa3ffff,60.23710263,25.06107977
4194,891126d0aa3ffff,60.23710263,25.06107977
4195,891126d0aa3ffff,60.23710263,25.06107977
4196,891126d0aa3ffff,60.23710263,25.06107977
4197,891126d0aa3ffff,60.23710263,25.06107977
4198,891126d0aa3ffff,60.23710263,25.06107977
4199,891126d0aa3ffff,60.23710263,25.06107977
4200,891126d0aafffff,60.23742208,25.06623669
4201,891126d0aafffff,60.23742208,25.06623669
4202,891126d0ac3ffff,60.22385701,25.05500941
4203,891126d0ac3ffff,60.22385701,25.05500941
4204,891126d0ac3ffff,60.22385701,25.05500941
4205,891126d0ac3ffff,60.22385701,25.05500941
4206,891126d0ac3ffff,60.22385701,25.05500941
4207,891126d0ac3ffff,60.22385701,25.05500941
4208,891126d0ac7ffff,60.22657001,25.05725405
4209,891126d0ac7ffff,60.22657001,25.05725405
4210,891126d0acfffff,60.22417635,25.06016395
4211,891126d0acfffff,60.22417635,25.06016395
4212,891126d0ad3ffff,60.22353748,25.04985522
4213,891126d0ad7ffff,60.2262505,25.05209932
4214,891126d0ad7ffff,60.2262505,25.05209932
4215,891126d0ad7ffff,60.2262505,25.05209932
4216,891126d0ad7ffff,60.2262505,25.05209932
4217,891126d0b03ffff,60.24859347,25.08038537
4218,891126d0b03ffff,60.24859347,25.08038537
4219,891126d0b03ffff,60.24859347,25.08038537
4220,891126d0b03ffff,60.24859347,25.08038537
4221,891126d0b0fffff,60.2489125,25.08554522
4222,891126d0b0fffff,60.2489125,25.08554522
4223,891126d0b0fffff,60.2489125,25.08554522
4224,891126d0b0fffff,60.2489125,25.08554522
4225,891126d0b0fffff,60.2489125,25.08554522
4226,891126d0b0fffff,60.2489125,25.08554522
4227,891126d0b0fffff,60.2489125,25.08554522
4228,891126d0b0fffff,60.2489125,25.08554522
4229,891126d0b0fffff,60.2489125,25.08554522
4230,891126d0b0fffff,60.2489125,25.08554522
4231,891126d0b0fffff,60.2489125,25.08554522
4232,891126d0b0fffff,60.2489125,25.08554522
4233,891126d0b0fffff,60.2489125,25.08554522
4234,891126d0b0fffff,60.2489125,25.08554522
4235,891126d0b0fffff,60.2489125,25.08554522
4236,891126d0b0fffff,60.2489125,25.08554522
4237,891126d0b0fffff,60.2489125,25.08554522
4238,891126d0b0fffff,60.2489125,25.08554522
4239,891126d0b0fffff,60.2489125,25.08554522
4240,891126d0b0fffff,60.2489125,25.08554522
4241,891126d0b0fffff,60.2489125,25.08554522
4242,891126d0b2bffff,60.25194435,25.09295541
4243,891126d0b2bffff,60.25194435,25.09295541
4244,891126d0b3bffff,60.25162553,25.08779464
4245,891126d0b43ffff,60.24109233,25.08395799
4246,891126d0b43ffff,60.24109233,25.08395799
4247,891126d0b47ffff,60.24380532,25.08620673
4248,891126d0b5bffff,60.23837934,25.08170966
4249,891126d0b63ffff,60.246837,25.09361591
4250,891126d0b73ffff,60.24651833,25.08845588
4251,891126d0b73ffff,60.24651833,25.08845588
4252,891126d0b73ffff,60.24651833,25.08845588
4253,891126d0b73ffff,60.24651833,25.08845588
4254,891126d0b73ffff,60.24651833,25.08845588
4255,891126d0ba3ffff,60.25609412,25.0768113
4256,891126d0ba3ffff,60.25609412,25.0768113
4257,891126d0ba3ffff,60.25609412,25.0768113
