"from_id","to_id","travel_time_p50"
"891126d338bffff","891126d3027ffff",17
"891126d338bffff","891126d3023ffff",19
"891126d338bffff","891126d303bffff",21
"891126d338bffff","891126d300fffff",17
"891126d338bffff","891126d300bffff",14
"891126d338bffff","891126d3057ffff",20
"891126d338bffff","891126d3043ffff",19
"891126d338bffff","891126d304bffff",21
"891126d338bffff","891126d3287ffff",19
"891126d338bffff","891126d328fffff",32
"891126d338bffff","891126d3213ffff",35
"891126d338bffff","891126d3203ffff",33
"891126d338bffff","891126d148fffff",34
"891126d338bffff","891126d14bbffff",31
"891126d338bffff","891126d14a3ffff",29
"891126d338bffff","891126d15d3ffff",26
"891126d338bffff","891126d15d7ffff",23
"891126d338bffff","891126d159bffff",26
"891126d338bffff","891126d1593ffff",27
"891126d338bffff","891126d332fffff",23
"891126d338bffff","891126d3327ffff",25
"891126d338bffff","891126d06cbffff",20
"891126d338bffff","891126d06c3ffff",17
"891126d338bffff","891126d06d3ffff",18
"891126d338bffff","891126d316bffff",22
"891126d338bffff","891126d317bffff",28
"891126d338bffff","891126d3147ffff",17
"891126d338bffff","891126d3157ffff",18
"891126d338bffff","891126d31cfffff",19
"891126d338bffff","891126d31cbffff",19
"891126d338bffff","891126d3037ffff",22
"891126d338bffff","891126d3033ffff",25
"891126d338bffff","891126d3007ffff",25
"891126d338bffff","891126d3003ffff",20
"891126d338bffff","891126d301bffff",18
"891126d33d7ffff","891126d33c7ffff",7
"891126d33d7ffff","891126d33c3ffff",5
"891126d33d7ffff","891126d33cfffff",11
"891126d33d7ffff","891126d331bffff",12
"891126d33d7ffff","891126d3313ffff",11
"891126d33d7ffff","891126d338bffff",9
"891126d33d7ffff","891126d33d7ffff",0
"891126d33d7ffff","891126d33d3ffff",7
"891126d33d7ffff","891126d33dbffff",11
"891126d33d7ffff","891126d33cbffff",8
"891126d33d7ffff","891126d3353ffff",11
"891126d33d7ffff","891126d3357ffff",15
"891126d33d7ffff","891126d330bffff",19
"891126d33d7ffff","891126d3303ffff",15
"891126d33d7ffff","891126d3317ffff",14
"891126d33d7ffff","891126d338fffff",15
"891126d33d7ffff","891126d3383ffff",13
"891126d33d7ffff","891126d339bffff",7
"891126d33d7ffff","891126d306fffff",6
"891126d33d7ffff","891126d306bffff",9
"891126d33d7ffff","891126d32a7ffff",13
"891126d33d7ffff","891126d32afffff",17
"891126d33d7ffff","891126d3237ffff",15
"891126d33d7ffff","891126d3227ffff",11
"891126d33d7ffff","891126d335bffff",16
"891126d33d7ffff","891126d3343ffff",15
"891126d33d7ffff","891126d3347ffff",21
"891126d33d7ffff","891126d3373ffff",24
"891126d33d7ffff","891126d330fffff",19
"891126d33d7ffff","891126d3307ffff",17
"891126d33d7ffff","891126d33abffff",20
"891126d33d7ffff","891126d33bbffff",18
"891126d33d7ffff","891126d3387ffff",18
"891126d33d7ffff","891126d3397ffff",19
"891126d33d7ffff","891126d3393ffff",12
"891126d33d7ffff","891126d3067ffff",10
"891126d33d7ffff","891126d3063ffff",13
"891126d33d7ffff","891126d307bffff",15
"891126d33d7ffff","891126d32b7ffff",18
"891126d33d7ffff","891126d32a3ffff",22
"891126d33d7ffff","891126d32abffff",17
"891126d33d7ffff","891126d3233ffff",19
"891126d33d7ffff","891126d3223ffff",14
"891126d33d7ffff","891126d322fffff",13
"891126d33d7ffff","891126d1497ffff",19
"891126d33d7ffff","891126d334bffff",21
"891126d33d7ffff","891126d334fffff",21
"891126d33d7ffff","891126d337bffff",27
"891126d33d7ffff","891126d3363ffff",27
"891126d33d7ffff","891126d3377ffff",22
"891126d33d7ffff","891126d333bffff",21
"891126d33d7ffff","891126d3333ffff",17
"891126d33d7ffff","891126d33afffff",24
"891126d33d7ffff","891126d33a3ffff",24
"891126d33d7ffff","891126d33b3ffff",22
"891126d33d7ffff","891126d314bffff",20
"891126d33d7ffff","891126d315bffff",21
"891126d33d7ffff","891126d302fffff",17
"891126d33d7ffff","891126d302bffff",16
"891126d33d7ffff","891126d3077ffff",19
"891126d33d7ffff","891126d3073ffff",17
"891126d33d7ffff","891126d3047ffff",18
"891126d33d7ffff","891126d304fffff",19
"891126d33d7ffff","891126d32b3ffff",22
"891126d33d7ffff","891126d32bbffff",24
"891126d33d7ffff","891126d3217ffff",25
"891126d33d7ffff","891126d3207ffff",22
"891126d33d7ffff","891126d1487ffff",24
"891126d33d7ffff","891126d14b3ffff",24
"891126d33d7ffff","891126d14b7ffff",25
"891126d33d7ffff","891126d336bffff",34
"891126d33d7ffff","891126d336fffff",26
"891126d33d7ffff","891126d3367ffff",27
"891126d33d7ffff","891126d332bffff",26
"891126d33d7ffff","891126d3323ffff",23
"891126d33d7ffff","891126d3337ffff",23
"891126d33d7ffff","891126d06dbffff",20
"891126d33d7ffff","891126d33a7ffff",23
"891126d33d7ffff","891126d33b7ffff",27
"891126d33d7ffff","891126d314fffff",25
"891126d33d7ffff","891126d3143ffff",21
"891126d33d7ffff","891126d3153ffff",19
"891126d33d7ffff","891126d3027ffff",19
"891126d33d7ffff","891126d3023ffff",21
"891126d33d7ffff","891126d303bffff",19
"891126d33d7ffff","891126d300fffff",20
"891126d33d7ffff","891126d300bffff",17
"891126d33d7ffff","891126d3057ffff",23
"891126d33d7ffff","891126d3043ffff",20
"891126d33d7ffff","891126d304bffff",23
"891126d33d7ffff","891126d3287ffff",20
"891126d33d7ffff","891126d328fffff",27
"891126d33d7ffff","891126d3213ffff",30
"891126d33d7ffff","891126d3203ffff",28
"891126d33d7ffff","891126d148fffff",28
"891126d33d7ffff","891126d14bbffff",29
"891126d33d7ffff","891126d14a3ffff",29
"891126d33d7ffff","891126d15d3ffff",31
"891126d33d7ffff","891126d15d7ffff",28
"891126d33d7ffff","891126d159bffff",31
"891126d33d7ffff","891126d1593ffff",31
"891126d33d7ffff","891126d332fffff",27
"891126d33d7ffff","891126d3327ffff",28
"891126d33d7ffff","891126d06cbffff",23
"891126d33d7ffff","891126d06c3ffff",20
"891126d33d7ffff","891126d06d3ffff",21
"891126d33d7ffff","891126d316bffff",25
"891126d33d7ffff","891126d317bffff",33
"891126d33d7ffff","891126d3147ffff",22
"891126d33d7ffff","891126d3157ffff",22
"891126d33d7ffff","891126d31cfffff",22
"891126d33d7ffff","891126d31cbffff",21
"891126d33d7ffff","891126d3037ffff",24
"891126d33d7ffff","891126d3033ffff",24
"891126d33d7ffff","891126d3007ffff",25
"891126d33d7ffff","891126d3003ffff",21
"891126d33d7ffff","891126d301bffff",20
"891126d33d3ffff","891126d33c7ffff",9
"891126d33d3ffff","891126d33c3ffff",6
"891126d33d3ffff","891126d33cfffff",12
"891126d33d3ffff","891126d331bffff",14
"891126d33d3ffff","891126d3313ffff",16
"891126d33d3ffff","891126d338bffff",16
"891126d33d3ffff","891126d33d7ffff",7
"891126d33d3ffff","891126d33d3ffff",0
"891126d33d3ffff","891126d33dbffff",6
"891126d33d3ffff","891126d33cbffff",10
"891126d33d3ffff","891126d3353ffff",13
"891126d33d3ffff","891126d3357ffff",16
"891126d33d3ffff","891126d330bffff",19
"891126d33d3ffff","891126d3303ffff",18
"891126d33d3ffff","891126d3317ffff",17
"891126d33d3ffff","891126d338fffff",17
"891126d33d3ffff","891126d3383ffff",17
"891126d33d3ffff","891126d339bffff",14
"891126d33d3ffff","891126d306fffff",7
"891126d33d3ffff","891126d306bffff",6
"891126d33d3ffff","891126d32a7ffff",6
"891126d33d3ffff","891126d32afffff",12
"891126d33d3ffff","891126d3237ffff",13
"891126d33d3ffff","891126d3227ffff",14
"891126d33d3ffff","891126d335bffff",18
"891126d33d3ffff","891126d3343ffff",17
"891126d33d3ffff","891126d3347ffff",22
"891126d33d3ffff","891126d3373ffff",24
"891126d33d3ffff","891126d330fffff",22
"891126d33d3ffff","891126d3307ffff",19
"891126d33d3ffff","891126d33abffff",22
"891126d33d3ffff","891126d33bbffff",21
"891126d33d3ffff","891126d3387ffff",21
"891126d33d3ffff","891126d3397ffff",23
"891126d33d3ffff","891126d3393ffff",17
"891126d33d3ffff","891126d3067ffff",14
"891126d33d3ffff","891126d3063ffff",11
"891126d33d3ffff","891126d307bffff",12
"891126d33d3ffff","891126d32b7ffff",15
"891126d33d3ffff","891126d32a3ffff",17
"891126d33d3ffff","891126d32abffff",12
"891126d33d3ffff","891126d3233ffff",14
"891126d33d3ffff","891126d3223ffff",15
"891126d33d3ffff","891126d322fffff",16
"891126d33d3ffff","891126d1497ffff",22
"891126d33d3ffff","891126d334bffff",23
"891126d33d3ffff","891126d334fffff",22
"891126d33d3ffff","891126d337bffff",27
"891126d33d3ffff","891126d3363ffff",30
"891126d33d3ffff","891126d3377ffff",25
"891126d33d3ffff","891126d333bffff",24
"891126d33d3ffff","891126d3333ffff",19
"891126d33d3ffff","891126d33afffff",26
"891126d33d3ffff","891126d33a3ffff",27
"891126d33d3ffff","891126d33b3ffff",25
"891126d33d3ffff","891126d314bffff",22
"891126d33d3ffff","891126d315bffff",24
"891126d33d3ffff","891126d302fffff",22
"891126d33d3ffff","891126d302bffff",20
"891126d33d3ffff","891126d3077ffff",21
"891126d33d3ffff","891126d3073ffff",17
"891126d33d3ffff","891126d3047ffff",17
"891126d33d3ffff","891126d304fffff",19
"891126d33d3ffff","891126d32b3ffff",21
"891126d33d3ffff","891126d32bbffff",19
"891126d33d3ffff","891126d3217ffff",20
"891126d33d3ffff","891126d3207ffff",17
"891126d33d3ffff","891126d1487ffff",26
"891126d33d3ffff","891126d14b3ffff",24
"891126d33d3ffff","891126d14b7ffff",26
"891126d33d3ffff","891126d336bffff",36
"891126d33d3ffff","891126d336fffff",30
"891126d33d3ffff","891126d3367ffff",30
"891126d33d3ffff","891126d332bffff",29
"891126d33d3ffff","891126d3323ffff",25
"891126d33d3ffff","891126d3337ffff",25
"891126d33d3ffff","891126d06dbffff",24
"891126d33d3ffff","891126d33a7ffff",27
"891126d33d3ffff","891126d33b7ffff",31
"891126d33d3ffff","891126d314fffff",27
"891126d33d3ffff","891126d3143ffff",23
"891126d33d3ffff","891126d3153ffff",23
"891126d33d3ffff","891126d3027ffff",23
"891126d33d3ffff","891126d3023ffff",24
"891126d33d3ffff","891126d303bffff",23
"891126d33d3ffff","891126d300fffff",22
"891126d33d3ffff","891126d300bffff",18
"891126d33d3ffff","891126d3057ffff",23
"891126d33d3ffff","891126d3043ffff",20
"891126d33d3ffff","891126d304bffff",23
"891126d33d3ffff","891126d3287ffff",20
"891126d33d3ffff","891126d328fffff",22
"891126d33d3ffff","891126d3213ffff",25
"891126d33d3ffff","891126d3203ffff",23
"891126d33d3ffff","891126d148fffff",30
"891126d33d3ffff","891126d14bbffff",31
"891126d33d3ffff","891126d14a3ffff",30
"891126d33d3ffff","891126d15d3ffff",35
"891126d33d3ffff","891126d15d7ffff",32
"891126d33d3ffff","891126d159bffff",35
"891126d33d3ffff","891126d1593ffff",34
"891126d33d3ffff","891126d332fffff",29
"891126d33d3ffff","891126d3327ffff",31
"891126d33d3ffff","891126d06cbffff",26
"891126d33d3ffff","891126d06c3ffff",24
"891126d33d3ffff","891126d06d3ffff",25
"891126d33d3ffff","891126d316bffff",29
"891126d33d3ffff","891126d317bffff",36
"891126d33d3ffff","891126d3147ffff",24
"891126d33d3ffff","891126d3157ffff",25
"891126d33d3ffff","891126d31cfffff",26
"891126d33d3ffff","891126d31cbffff",24
"891126d33d3ffff","891126d3037ffff",27
"891126d33d3ffff","891126d3033ffff",28
"891126d33d3ffff","891126d3007ffff",27
"891126d33d3ffff","891126d3003ffff",22
"891126d33d3ffff","891126d301bffff",20
"891126d33dbffff","891126d33c7ffff",12
"891126d33dbffff","891126d33c3ffff",7
"891126d33dbffff","891126d33cfffff",11
"891126d33dbffff","891126d331bffff",16
"891126d33dbffff","891126d3313ffff",17
"891126d33dbffff","891126d338bffff",19
"891126d33dbffff","891126d33d7ffff",12
"891126d33dbffff","891126d33d3ffff",6
"891126d33dbffff","891126d33dbffff",0
"891126d33dbffff","891126d33cbffff",6
"891126d33dbffff","891126d3353ffff",12
"891126d33dbffff","891126d3357ffff",14
"891126d33dbffff","891126d330bffff",20
"891126d33dbffff","891126d3303ffff",19
"891126d33dbffff","891126d3317ffff",19
"891126d33dbffff","891126d338fffff",20
"891126d33dbffff","891126d3383ffff",21
"891126d33dbffff","891126d339bffff",18
"891126d33dbffff","891126d306fffff",12
"891126d33dbffff","891126d306bffff",12
"891126d33dbffff","891126d32a7ffff",6
"891126d33dbffff","891126d32afffff",8
"891126d33dbffff","891126d3237ffff",6
"891126d33dbffff","891126d3227ffff",11
"891126d33dbffff","891126d335bffff",15
"891126d33dbffff","891126d3343ffff",17
"891126d33dbffff","891126d3347ffff",21
"891126d33dbffff","891126d3373ffff",26
"891126d33dbffff","891126d330fffff",24
"891126d33dbffff","891126d3307ffff",22
"891126d33dbffff","891126d33abffff",25
"891126d33dbffff","891126d33bbffff",24
"891126d33dbffff","891126d3387ffff",24
"891126d33dbffff","891126d3397ffff",26
"891126d33dbffff","891126d3393ffff",21
"891126d33dbffff","891126d3067ffff",19
"891126d33dbffff","891126d3063ffff",17
"891126d33dbffff","891126d307bffff",18
"891126d33dbffff","891126d32b7ffff",20
"891126d33dbffff","891126d32a3ffff",18
"891126d33dbffff","891126d32abffff",13
"891126d33dbffff","891126d3233ffff",11
"891126d33dbffff","891126d3223ffff",12
"891126d33dbffff","891126d322fffff",16
"891126d33dbffff","891126d1497ffff",21
"891126d33dbffff","891126d334bffff",21
"891126d33dbffff","891126d334fffff",23
"891126d33dbffff","891126d337bffff",28
"891126d33dbffff","891126d3363ffff",31
"891126d33dbffff","891126d3377ffff",28
"891126d33dbffff","891126d333bffff",27
"891126d33dbffff","891126d3333ffff",21
"891126d33dbffff","891126d33afffff",28
"891126d33dbffff","891126d33a3ffff",29
"891126d33dbffff","891126d33b3ffff",27
"891126d33dbffff","891126d314bffff",23
"891126d33dbffff","891126d315bffff",27
"891126d33dbffff","891126d302fffff",26
"891126d33dbffff","891126d302bffff",25
"891126d33dbffff","891126d3077ffff",27
"891126d33dbffff","891126d3073ffff",22
"891126d33dbffff","891126d3047ffff",23
"891126d33dbffff","891126d304fffff",24
"891126d33dbffff","891126d32b3ffff",26
"891126d33dbffff","891126d32bbffff",20
"891126d33dbffff","891126d3217ffff",21
"891126d33dbffff","891126d3207ffff",18
"891126d33dbffff","891126d1487ffff",26
"891126d33dbffff","891126d14b3ffff",24
"891126d33dbffff","891126d14b7ffff",26
"891126d33dbffff","891126d336bffff",37
"891126d33dbffff","891126d336fffff",32
"891126d33dbffff","891126d3367ffff",32
"891126d33dbffff","891126d332bffff",32
"891126d33dbffff","891126d3323ffff",27
"891126d33dbffff","891126d3337ffff",27
"891126d33dbffff","891126d06dbffff",27
"891126d33dbffff","891126d33a7ffff",31
"891126d33dbffff","891126d33b7ffff",33
"891126d33dbffff","891126d314fffff",29
"891126d33dbffff","891126d3143ffff",24
"891126d33dbffff","891126d3153ffff",26
"891126d33dbffff","891126d3027ffff",26
"891126d33dbffff","891126d3023ffff",30
"891126d33dbffff","891126d303bffff",28
"891126d33dbffff","891126d300fffff",27
"891126d33dbffff","891126d300bffff",23
"891126d33dbffff","891126d3057ffff",28
"891126d33dbffff","891126d3043ffff",25
"891126d33dbffff","891126d304bffff",30
"891126d33dbffff","891126d3287ffff",29
"891126d33dbffff","891126d328fffff",23
"891126d33dbffff","891126d3213ffff",26
"891126d33dbffff","891126d3203ffff",24
"891126d33dbffff","891126d148fffff",30
"891126d33dbffff","891126d14bbffff",31
"891126d33dbffff","891126d14a3ffff",30
"891126d33dbffff","891126d15d3ffff",37
"891126d33dbffff","891126d15d7ffff",34
"891126d33dbffff","891126d159bffff",37
"891126d33dbffff","891126d1593ffff",36
"891126d33dbffff","891126d332fffff",31
"891126d33dbffff","891126d3327ffff",34
"891126d33dbffff","891126d06cbffff",29
"891126d33dbffff","891126d06c3ffff",28
"891126d33dbffff","891126d06d3ffff",29
"891126d33dbffff","891126d316bffff",33
"891126d33dbffff","891126d317bffff",38
"891126d33dbffff","891126d3147ffff",26
"891126d33dbffff","891126d3157ffff",27
"891126d33dbffff","891126d31cfffff",29
"891126d33dbffff","891126d31cbffff",28
"891126d33dbffff","891126d3037ffff",31
"891126d33dbffff","891126d3033ffff",33
"891126d33dbffff","891126d3007ffff",33
"891126d33dbffff","891126d3003ffff",27
"891126d33dbffff","891126d301bffff",27
"891126d33cbffff","891126d33c7ffff",10
"891126d33cbffff","891126d33c3ffff",5
"891126d33cbffff","891126d33cfffff",8
"891126d33cbffff","891126d331bffff",14
"891126d33cbffff","891126d3313ffff",15
"891126d33cbffff","891126d338bffff",16
"891126d33cbffff","891126d33d7ffff",11
"891126d33cbffff","891126d33d3ffff",11
"891126d33cbffff","891126d33dbffff",6
"891126d33cbffff","891126d33cbffff",0
"891126d33cbffff","891126d3353ffff",6
"891126d33cbffff","891126d3357ffff",10
"891126d33cbffff","891126d330bffff",17
"891126d33cbffff","891126d3303ffff",17
"891126d33cbffff","891126d3317ffff",18
"891126d33cbffff","891126d338fffff",18
"891126d33cbffff","891126d3383ffff",18
"891126d33cbffff","891126d339bffff",18
"891126d33cbffff","891126d306fffff",17
"891126d33cbffff","891126d306bffff",17
"891126d33cbffff","891126d32a7ffff",12
"891126d33cbffff","891126d32afffff",11
"891126d33cbffff","891126d3237ffff",7
"891126d33cbffff","891126d3227ffff",6
"891126d33cbffff","891126d335bffff",11
"891126d33cbffff","891126d3343ffff",10
"891126d33cbffff","891126d3347ffff",16
"891126d33cbffff","891126d3373ffff",22
"891126d33cbffff","891126d330fffff",22
"891126d33cbffff","891126d3307ffff",21
"891126d33cbffff","891126d33abffff",24
"891126d33cbffff","891126d33bbffff",22
"891126d33cbffff","891126d3387ffff",21
"891126d33cbffff","891126d3397ffff",22
"891126d33cbffff","891126d3393ffff",17
"891126d33cbffff","891126d3067ffff",20
"891126d33cbffff","891126d3063ffff",22
"891126d33cbffff","891126d307bffff",24
"891126d33cbffff","891126d32b7ffff",26
"891126d33cbffff","891126d32a3ffff",21
"891126d33cbffff","891126d32abffff",16
"891126d33cbffff","891126d3233ffff",15
"891126d33cbffff","891126d3223ffff",12
"891126d33cbffff","891126d322fffff",12
"891126d33cbffff","891126d1497ffff",17
"891126d33cbffff","891126d334bffff",16
"891126d33cbffff","891126d334fffff",16
"891126d33cbffff","891126d337bffff",21
"891126d33cbffff","891126d3363ffff",29
"891126d33cbffff","891126d3377ffff",25
"891126d33cbffff","891126d333bffff",25
"891126d33cbffff","891126d3333ffff",22
"891126d33cbffff","891126d33afffff",29
"891126d33cbffff","891126d33a3ffff",29
"891126d33cbffff","891126d33b3ffff",25
"891126d33cbffff","891126d314bffff",21
"891126d33cbffff","891126d315bffff",23
"891126d33cbffff","891126d302fffff",22
"891126d33cbffff","891126d302bffff",22
"891126d33cbffff","891126d3077ffff",29
"891126d33cbffff","891126d3073ffff",23
"891126d33cbffff","891126d3047ffff",25
"891126d33cbffff","891126d304fffff",28
"891126d33cbffff","891126d32b3ffff",31
"891126d33cbffff","891126d32bbffff",23
"891126d33cbffff","891126d3217ffff",24
"891126d33cbffff","891126d3207ffff",21
"891126d33cbffff","891126d1487ffff",21
"891126d33cbffff","891126d14b3ffff",17
"891126d33cbffff","891126d14b7ffff",19
"891126d33cbffff","891126d336bffff",36
"891126d33cbffff","891126d336fffff",28
"891126d33cbffff","891126d3367ffff",29
"891126d33cbffff","891126d332bffff",30
"891126d33cbffff","891126d3323ffff",27
"891126d33cbffff","891126d3337ffff",28
"891126d33cbffff","891126d06dbffff",24
"891126d33cbffff","891126d33a7ffff",28
"891126d33cbffff","891126d33b7ffff",31
"891126d33cbffff","891126d314fffff",27
"891126d33cbffff","891126d3143ffff",22
"891126d33cbffff","891126d3153ffff",22
"891126d33cbffff","891126d3027ffff",22
"891126d33cbffff","891126d3023ffff",26
"891126d33cbffff","891126d303bffff",29
"891126d33cbffff","891126d300fffff",26
"891126d33cbffff","891126d300bffff",23
"891126d33cbffff","891126d3057ffff",29
"891126d33cbffff","891126d3043ffff",29
"891126d33cbffff","891126d304bffff",32
"891126d33cbffff","891126d3287ffff",30
"891126d33cbffff","891126d328fffff",26
"891126d33cbffff","891126d3213ffff",29
"891126d33cbffff","891126d3203ffff",27
"891126d33cbffff","891126d148fffff",26
"891126d33cbffff","891126d14bbffff",24
"891126d33cbffff","891126d14a3ffff",23
"891126d33cbffff","891126d15d3ffff",33
"891126d33cbffff","891126d15d7ffff",30
"891126d33cbffff","891126d159bffff",33
"891126d33cbffff","891126d1593ffff",35
"891126d33cbffff","891126d332fffff",31
